restaurant_name,date,meal,main_item,vegetarian_item,dessert_item,mundane_items,calories
Física,2018-09-18,LUNCH,Lombo com molho de limão,Pvt com cenoura ralada,Laranja,"Arroz, Arroz integral, Escarola à provençal, Feijão, Minipão, Refresco, Salada de beterraba",840
Física,2018-09-18,DINNER,Ovos mexidos,Pvt com moyashi,Mexerica,"Arroz, Arroz integral, Feijão, Mandioca sauté, Minipão, Refresco, Salada de acelga",850
Física,2018-09-19,LUNCH,Bife de contrafilé acebolado,Pvt com brócolis,Doce de leite,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de alface, Virado de milho verde e vagem",1045
Física,2018-09-19,DINNER,Cupim assado com molho roti,Pvt à caipira,Banana,"Arroz, Arroz integral, Feijão, Minipão, Purê de batata, Refresco, Salada de almeirão",995
Física,2018-09-20,DINNER,Bife de caçarola,Pvt com tomate-cereja,Pão de mel,"Abóbora refogada, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de alface",905
Física,2018-09-20,LUNCH,Frango ao forno,Pvt com espinafre,Mexerica,"Arroz, Arroz integral, Creme de milho, Feijão, Minipão, Refresco, Salada de acelga",1030
Física,2018-09-21,LUNCH,Carne em tiras com cogumelos,Pvt com cogumelos,Banana,"Arroz, Arroz integral, Berinjela à italiana, Feijão preto, Minipão, Refresco, Salada de almeirão",880
Física,2018-09-21,DINNER,Lombo assado com molho de ameixa,Pvt com vagem,Laranja,"Arroz, Arroz integral, Couve refogada, Feijão preto, Minipão, Refresco, Salada de cenoura",910
Física,2018-09-24,LUNCH,Linguiça acebolada,Pvt com vagem,Bananada,"Arroz, Arroz integral, Feijão, Minipão, Polenta, Refresco, Salada de almeirão",1025
Física,2018-09-24,DINNER,Bife de caçarola com milho e ervilhas,Pvt com batata-doce,Laranja,"Abobrinha ao alho e óleo, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de acelga",840
Física,2018-09-25,LUNCH,Frango assado,Pvt com espinafre,Maçã,"Abóbora refogada, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de alface",915
Física,2018-09-25,DINNER,Quibe,Pvt com ervilhas,Pão de mel,"Arroz, Arroz integral, Escarola à provençal, Feijão, Minipão, Refresco, Salada de pepino",920
Física,2018-09-26,LUNCH,Hambúrguer com molho americano,Pvt com cogumelos,Banana,"Arroz, Arroz integral, Feijão, Legumes mistos, Minipão, Refresco, Salada de acelga",870
Física,2018-09-26,DINNER,Ovos mexidos,Pvt com alho-poró,Mexerica,"Arroz, Arroz integral, Batata sauté, Feijão, Minipão, Refresco, Salada de almeirão",755
Física,2018-09-27,LUNCH,Lombo com molho de abacaxi,Pvt com tomate-cereja,Laranja,"Arroz, Arroz integral, Farofa, Feijão preto, Minipão, Refresco, Salada de escarola",965
Física,2018-09-27,DINNER,Frango assado,Pvt com brócolis,Goiabada,"Arroz, Arroz integral, Feijão preto, Minipão, Quiabo ao alho, Refresco, Salada de acelga",1045
Física,2018-09-28,LUNCH,Bife de caçarola,Pvt com milho,Doce de leite,"Arroz, Arroz integral, Chuchu com azeitonas, Feijão, Minipão, Refresco, Salada de almeirão",930
Física,2018-09-28,DINNER,Filé de peixe assado,Pvt com moyashi,Maçã,"Arroz, Arroz integral, Feijão, Minipão, Purê colorido, Refresco, Salada de alface",795
Física,2018-10-01,LUNCH,Carne moída à primavera,Pvt à primavera,Maçã,"Arroz, Arroz integral, Caponata de abobrinha, Feijão preto, Minipão, Refresco, Salada de escarola",860
Física,2018-10-01,DINNER,Lombo assado,Pvt com alho-poró,Laranja,"Arroz, Arroz integral, Berinjela à grega, Feijão preto, Minipão, Refresco, Salada de repolho",825
Física,2018-10-02,LUNCH,Filé de peixe à baiana,Pvt à baiana,Barra de cereais,"Arroz, Arroz integral, Cenoura com vagem, Feijão, Minipão, Refresco, Salada de almeirão",920
Física,2018-10-02,DINNER,Frango à passarinho,Pvt com milho,Banana,"Arroz, Arroz integral, Creme de milho, Feijão, Minipão, Refresco, Salada de acelga",1060
Física,2018-10-03,DINNER,Filé de peixe com molho de mostarda,Bobó de pvt,Gelatina,"Arroz, Arroz integral, Espinafre ao alho e óleo, Feijão, Minipão, Refresco, Salada de beterraba",845
Física,2018-10-03,LUNCH,Salsicha ao sugo,Pvt com moyashi,Mexerica,"Arroz, Arroz integral, Feijão, Minipão, Purê de batata, Refresco, Salada de alface",875
Física,2018-10-04,DINNER,Carne assada,Pvt com escarola,Laranja,"Arroz, Arroz integral, Chuchu no vapor, Feijão, Minipão, Refresco, Salada de alface",815
Física,2018-10-04,LUNCH,Frango ao forno,Pvt com tomate-cereja,Goiabada,"Arroz, Arroz integral, Feijão, Minipão, Polenta, Refresco, Salada de acelga",1030
Física,2018-10-05,DINNER,Ovos mexidos,Pvt com ervilhas,Maçã,"Arroz, Arroz integral, Feijão, Legumes mistos, Minipão, Refresco, Salada de escarola",780
Física,2018-10-05,LUNCH,Iscas de carne acebolada,Pvt com cogumelos,Laranja,"Abóbora à italiana, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de agrião",805
Física,2018-10-08,LUNCH,Hambúrguer com molho barbecue,Pvt com cogumelos,Maçã,"Arroz, Arroz integral, Feijão, Legumes refogados, Minipão, Refresco, Salada de almeirão",910
Física,2018-10-08,DINNER,Carne assada,Pvt com tomate-cereja,Bananada,"Arroz, Arroz integral, Caponata de abobrinha, Feijão, Minipão, Refresco, Salada de acelga",910
Física,2018-10-09,DINNER,Ovos mexidos,Moussaka de pvt,Barra de cereais,"Arroz, Arroz integral, Cenoura com ervilhas, Feijão preto, Minipão, Refresco, Salada de alface",830
Física,2018-10-09,LUNCH,Lombo com molho ferrugem,Pvt com mandioca,Laranja,"Arroz, Arroz integral, Chucrute, Feijão preto, Minipão, Refresco, Salada de beterraba",875
Física,2018-10-10,DINNER,Salsicha com molho de tomate,Pvt com moyashi,Mexerica,"Arroz, Arroz integral, Batata corada, Feijão, Minipão, Refresco, Salada de almeirão",855
Física,2018-10-10,LUNCH,Bife de contrafilé acebolado,Pvt com vagem,Doce de leite,"Arroz, Arroz integral, Chuchu refogado, Feijão, Minipão, Refresco, Salada de escarola",930
Física,2018-10-11,LUNCH,Filé de peixe com molho escabeche,Pvt com cenoura,Banana,"Arroz, Arroz integral, Creme de espinafre, Feijão, Minipão, Refresco, Salada de alface",1010
Física,2018-10-11,DINNER,Frango empanado,Pvt com brócolis,Laranja,"Arroz, Arroz integral, Escarola à provençal, Feijão, Minipão, Refresco, Salada de pepino",840
Física,2018-10-15,DINNER,Carne assada com molho picante,Pvt com alho-poró,Pão de mel,"Arroz, Arroz integral, Chuchu com salsa, Feijão, Minipão, Refresco, Salada de repolho",995
Física,2018-10-15,LUNCH,Frango empanado,Pvt com ervilhas,Laranja,"Arroz, Arroz integral, Feijão, Macarrão ao alho e óleo, Minipão, Refresco, Salada de escarola",1090
Física,2018-10-16,DINNER,Ovos fritos,Pvt com moyashi,Mexerica,"Arroz, Arroz integral, Feijão, Jardineira de legumes, Minipão, Refresco, Salada de alface",775
Física,2018-10-16,LUNCH,Bife de contrafilé acebolado,Torta de pvt,Banana,"Arroz, Arroz integral, Berinjela à napolitana, Feijão, Minipão, Refresco, Salada de almeirão",825
Física,2018-10-17,DINNER,Frango empanado,Pvt à primavera,Maçã,"Arroz, Arroz integral, Escarola refogada, Feijão, Minipão, Refresco, Salada de beterraba",820
Física,2018-10-17,LUNCH,Filé de peixe assado,Pvt com tomate-cereja,Banana,"Arroz, Arroz integral, Feijão, Minipão, Pirão, Refresco, Salada de acelga",830
Física,2018-10-18,DINNER,Carne assada com molho cítrico,Pvt com brócolis,Goiabada,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de escarola, Vagem com cenoura",970
Física,2018-10-18,LUNCH,Estrogonofe de carne,Estrogonofe de legumes,Mexerica,"Arroz, Arroz integral, Batata-palha, Feijão, Minipão, Refresco, Salada de alface",865
Física,2018-10-19,DINNER,Linguiça com molho vinagrete,Pvt com espinafre,Laranja,"Arroz, Arroz integral, Feijão preto, Minipão, Refresco, Salada de repolho, Virado de milho",1030
Física,2018-10-19,LUNCH,Carne moída à fantasia,Ovos mexidos,Bananinha,"Abobrinha com tomate e cebola em pétalas, Arroz, Arroz integral, Feijão preto, Minipão, Refresco, Salada de almeirão",895
Física,2018-10-22,LUNCH,Bife de caçarola,Pvt com cogumelos,Bananada,"Arroz, Arroz integral, Batata-doce sauté, Feijão, Minipão, Refresco, Salada de almeirão",945
Física,2018-10-22,DINNER,Filé de peixe com molho de tomate,Pvt xadrez,Maçã,"Arroz, Arroz integral, Cenoura com alho-poró, Feijão, Minipão, Refresco, Salada de alface",835
Física,2018-10-23,DINNER,Bife de contrafilé acebolado,Pvt com tomate-cereja,Banana,"Arroz, Arroz integral, Feijão, Macarrão com brócolis, Minipão, Refresco, Salada de almeirão",985
Física,2018-10-23,LUNCH,Fricassê de frango,Fricassê de legumes,Mexerica,"Arroz, Arroz integral, Chuchu com salsa, Feijão, Minipão, Refresco, Salada de acelga",805
Física,2018-10-24,DINNER,Frango à passarinho,Escondidinho de pvt,Goiabada,"Arroz, Arroz integral, Feijão preto, Minipão, Quiabo refogado, Refresco, Salada de repolho",1485
Física,2018-10-24,LUNCH,Carne em cubos com molho branco,Pvt com molho campana,Maçã,"Arroz, Arroz integral, Caponata de berinjela, Feijão preto, Minipão, Refresco, Salada de agrião",965
Física,2018-10-25,LUNCH,Frango assado,Pvt com milho,Doce de leite,"Arroz, Arroz integral, Feijão, Minipão, Polenta, Refresco, Salada de alface",1060
Física,2018-10-25,DINNER,Ovos fritos,Pvt com moyashi,Kiwi,"Arroz, Arroz integral, Feijão, Legumes com molho branco, Minipão, Refresco, Salada de escarola",825
Física,2018-10-26,LUNCH,Salsicha com molho americano,Pvt com brócolis,Laranja,"Arroz, Arroz integral, Batata sauté, Feijão, Minipão, Refresco, Salada de almeirão",895
Física,2018-10-26,DINNER,Carne assada,Quibe de pvt,Pão de mel,"Arroz, Arroz integral, Feijão, Minipão, Purê de abóbora, Refresco, Salada de acelga",880
Física,2018-10-29,LUNCH,Lombo com molho de limão,Pvt com cenoura,Laranja,"Arroz, Arroz integral, Feijão preto, Minipão, Refresco, Salada de almeirão, Virado de milho",945
Física,2018-10-29,DINNER,Frango em tiras com molho de ervilhas,Pvt à primavera,Bananada,"Arroz, Arroz integral, Caponata de abobrinha, Feijão preto, Minipão, Refresco, Salada de acelga",910
Física,2018-10-30,DINNER,Carne assada com molho de especiarias,Pvt com vagem,Maçã,"Arroz, Arroz integral, Feijão, Minipão, Purê de batata, Refresco, Salada de escarola",920
Física,2018-10-30,LUNCH,Bife de contrafilé acebolado,Torta de pvt,Barra de cereais,"Abóbora à italiana, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de alface",870
Física,2018-10-31,LUNCH,Filé de peixe à baiana,Pvt com brócolis,Banana,"Arroz, Arroz integral, Batata sauté, Feijão, Minipão, Refresco, Salada de rúcula",990
Física,2018-10-31,DINNER,Frango assado,Almôndegas de pvt ao sugo,Mexerica,"Arroz, Arroz integral, Chuchu crocante, Feijão, Minipão, Refresco, Salada de alface",920
Física,2018-11-01,LUNCH,Frango empanado,Macarrão com pvt e tomate-cereja,Maçã,"Arroz, Arroz integral, Escarola à provençal, Feijão, Minipão, Refresco, Salada de tomate",830
Física,2018-11-01,DINNER,Ovos mexidos,Pvt com batata,Pudim,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de almeirão, Vagem com cenoura",835
Física,2018-11-05,LUNCH,Quibe,Pvt com vagem,Laranja,"Abobrinha com tomate-cereja, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de escarola",795
Física,2018-11-05,DINNER,Carne assada com molho roti,Pvt com vinagrete,Goiabada,"Arroz, Arroz integral, Batata-doce sauté, Feijão, Minipão, Refresco, Salada de alface",1020
Física,2018-11-06,DINNER,Ovos fritos,Pvt com batata,Banana,"Arroz, Arroz integral, Cenoura com alho-poró, Feijão, Minipão, Refresco, Salada de almeirão",760
Física,2018-11-06,LUNCH,Frango assado,Pvt com brócolis,Maçã,"Arroz, Arroz integral, Feijão, Minipão, Polenta, Refresco, Salada de acelga",955
Física,2018-11-07,DINNER,Frango à passarinho,Pvt com moyashi,Maçã,"Arroz, Arroz integral, Feijão, Macarrão ao alho e óleo, Minipão, Refresco, Salada de escarola",1210
Física,2018-11-07,LUNCH,Bife de contrafilé acebolado,Ovos mexidos,Pão de mel,"Arroz, Arroz integral, Caponata de berinjela, Feijão, Minipão, Refresco, Salada de alface",945
Física,2018-11-08,DINNER,Carne picada com molho de cogumelos,Pvt com cogumelos,Doce de leite,"Arroz, Arroz integral, Farofa colorida, Feijão, Minipão, Refresco, Salada de acelga",1080
Física,2018-11-08,LUNCH,Fricassê de frango,Fricassê de legumes,Kiwi,"Arroz, Arroz integral, Chuchu com salsa, Feijão, Minipão, Refresco, Salada de almeirão",775
Física,2018-11-09,LUNCH,Filé de peixe dourado,Moussaka de pvt,Barra de cereais,"Arroz, Arroz integral, Feijão preto, Minipão, Purê de abóbora, Refresco, Salada mista de repolho",940
Física,2018-11-09,DINNER,Lombo com molho de abacaxi,Bobó de pvt,Laranja,"Arroz, Arroz integral, Couve refogada, Feijão preto, Minipão, Refresco, Salada de pepino",880
Física,2018-11-12,LUNCH,Copa lombo com molho de limão,Pvt com mandioca,Laranja,"Arroz, Arroz integral, Feijão preto, Minipão, Refresco, Salada de almeirão, Virado de milho",1020
Física,2018-11-12,DINNER,Bife de caçarola,Pvt com alho-poró,Barra de cereais,"Arroz, Arroz integral, Berinjela à grega, Feijão preto, Minipão, Refresco, Salada de acelga",925
Física,2018-11-13,DINNER,Filé de peixe dourado,Moussaka de pvt,Banana,"Arroz, Arroz integral, Feijão, Minipão, Purê de batata, Refresco, Salada de escarola",910
Física,2018-11-13,LUNCH,Frango assado,Pvt com ervilhas,Doce de leite,"Arroz, Arroz integral, Chuchu com salsa, Feijão, Minipão, Refresco, Salada de alface",1020
Física,2018-11-14,DINNER,Ovos fritos,Pvt com milho,Goiabada,"Arroz, Arroz integral, Espinafre à provençal, Feijão, Minipão, Refresco, Salada de beterraba",740
Física,2018-11-14,LUNCH,Carne moída,Pvt com brócolis,Maçã,"Arroz, Arroz integral, Feijão, Macarrão ao alho e óleo, Minipão, Refresco, Salada de acelga",1070
Física,2018-11-21,LUNCH,Salsicha com molho americano,Pvt com legumes,Laranja,"Arroz, Arroz integral, Feijão, Macarrão ao alho e óleo, Minipão, Refresco, Salada de escarola",1150
Física,2018-11-21,DINNER,Ovos mexidos,Pvt com ervilhas,Barra de cereais,"Arroz, Arroz integral, Feijão, Legumes mistos, Minipão, Refresco, Salada de alface",805
Física,2018-11-22,LUNCH,Filé de tilápia com molho de limão,Pvt com alho-poró,Banana,"Arroz, Arroz integral, Cenoura sauté, Feijão, Minipão, Refresco, Salada de agrião",725
Física,2018-11-22,DINNER,Frango à passarinho,Pvt com moyashi,Maçã,"Arroz, Arroz integral, Creme de milho, Feijão, Minipão, Refresco, Salada de almeirão",1055
Física,2018-11-23,LUNCH,Frango assado,Pvt com espinafre,Melão,"Arroz, Arroz integral, Batata sauté, Feijão, Minipão, Refresco, Salada de alface",1080
Física,2018-11-23,DINNER,Lombo com molho de abacaxi,Pvt com brócolis,Laranja,"Arroz, Arroz integral, Couve à provençal, Feijão, Minipão, Refresco, Salada de escarola",890
Física,2018-11-26,LUNCH,Rolê de frango com molho de laranja,Pvt com brócolis,Maçã,"Arroz, Arroz integral, Creme de espinafre, Feijão, Minipão, Refresco, Salada de almeirão",930
Física,2018-11-26,DINNER,Ovos mexidos,Pvt com milho,Bananada,"Arroz, Arroz integral, Feijão, Jardineira de legumes, Minipão, Refresco, Salada de alface",850
Física,2018-11-27,DINNER,Frango assado,Pvt com alho-poró,Kiwi,"Arroz, Arroz integral, Berinjela à italiana, Feijão, Minipão, Refresco, Salada de acelga",895
Física,2018-11-27,LUNCH,Carne picada com molho de cogumelos,Pvt com cogumelos,Laranja,"Arroz, Arroz integral, Batata-doce sauté, Feijão, Minipão, Refresco, Salada de escarola",870
Física,2018-11-28,DINNER,Lombo com molho ferrugem,Pvt com ervilhas,Laranja,"Arroz, Arroz integral, Chucrute, Feijão, Minipão, Refresco, Salada de pepino com hortelã",830
Física,2018-11-28,LUNCH,Frango empanado,Almôndegas de pvt,Delícia de abacaxi,"Arroz festivo, Arroz integral, Feijão, Minipão, Nhoque à pomodoro, Refresco, Salada mista",1295
Física,2018-11-29,DINNER,Filé de peixe à baiana,Pvt à baiana,Barra de cereais,"Arroz, Arroz integral, Feijão, Minipão, Purê de abóbora, Refresco, Salada de almeirão",910
Física,2018-11-29,LUNCH,Carne moída com azeitonas,Pvt com moyashi,Banana,"Arroz, Arroz integral, Cenoura com salsa, Feijão, Minipão, Refresco, Salada de acelga",920
Física,2018-11-30,LUNCH,Copa lombo com molho de limão,Pvt com espinafre,Laranja,"Arroz, Arroz integral, Farofa, Feijão preto, Minipão, Refresco, Salada de agrião",1105
Física,2018-11-30,DINNER,Yakisoba,Yakisoba vegetariano,Compota de maçã,"Arroz, Arroz integral, Chuchu refogado, Feijão preto, Minipão, Refresco, Salada de alface com pepino",1025
Física,2018-12-03,LUNCH,Rolê de frango com molho de tomate,Pvt com espinafre,Maçã,"Arroz, Arroz integral, Batata-doce corada, Feijão, Minipão, Refresco, Salada de acelga",850
Física,2018-12-03,DINNER,Ovos fritos,Pvt com vagem,Goiabada,"Abobrinha refogada, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de almeirão",810
Física,2018-12-04,LUNCH,Carne picada,Pvt com cenoura,Pão de mel,"Arroz, Arroz integral, Escarola à provençal, Feijão, Minipão, Refresco, Salada de pepino",965
Física,2018-12-04,DINNER,Frango em tiras com molho shoyu,Pvt com moyashi,Banana,"Arroz, Arroz integral, Batata sauté, Feijão, Minipão, Refresco, Salada de acelga",905
Física,2018-12-05,LUNCH,Filé de tilápia dourado,Pvt com batata,Laranja,"Arroz, Arroz integral, Feijão, Minipão, Purê de abóbora, Refresco, Salada de alface",820
Física,2018-12-05,DINNER,Carne picada com cogumelos,Pvt com cogumelos,Doce de leite,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de repolho, Vagem com cenoura",950
Física,2018-12-06,DINNER,Fricassê de frango,Fricassê de legumes,Maçã,"Acelga ao alho e óleo, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de beterraba",785
Física,2018-12-06,LUNCH,Bife de contrafilé acebolado,Pvt com alho-poró,Barra de cereais,"Arroz, Arroz integral, Chuchu com salsa, Feijão, Minipão, Refresco, Salada de escarola",880
Física,2018-12-07,DINNER,Lombo à califórnia,Pvt à califórnia,Laranja,"Arroz, Arroz integral, Farofa, Feijão preto, Minipão, Refresco, Salada de alface",960
Física,2018-12-07,LUNCH,Frango assado,Pvt com brócolis,Banana,"Arroz, Arroz integral, Caponata de berinjela, Feijão preto, Minipão, Refresco, Salada de repolho",1035
Física,2018-12-10,LUNCH,Lombo com molho de abacaxi,Pvt com milho,Laranja,"Arroz, Arroz integral, Couve refogada, Feijão preto, Minipão, Refresco, Salada de beterraba",890
Física,2018-12-10,DINNER,Bife de caçarola,Pvt com batata,Banana caramelada,"Arroz, Arroz integral, Berinjela à grega, Feijão preto, Minipão, Refresco, Salada de escarola",925
Física,2018-12-11,DINNER,Filé de tilápia assado,Pvt com moyashi,Banana,"Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de almeirão, Virado de couve",875
Física,2018-12-11,LUNCH,Frango com molho de ervilhas,Pvt com ervilhas,Pão de mel,"Abóbora refogada, Arroz, Arroz integral, Feijão, Minipão, Refresco, Salada de acelga",855
